user_id,anime_title,genre,region,watch_minutes,episodes_completed,days_inactive,subscription_months,ad_clicks,retained,churn_risk,homepage_click,started_episode,completed_episode,returned_next_day
2203,Chainsaw Man,Adventure,North America,143,22,52,19,7,1,Low,1,1,0,0
2204,Demon Slayer,Action,Europe,210,17,11,41,1,0,Low,0,0,0,0
2205,Demon Slayer,Action,Europe,115,10,31,16,15,1,Low,1,1,0,0
2206,Demon Slayer,Fantasy,Latin America,207,17,1,38,3,1,Low,1,0,0,0
2207,Attack on Titan,Adventure,Europe,89,16,21,21,1,1,Low,0,0,0,0
2208,Chainsaw Man,Comedy,Asia,171,20,40,29,4,0,Low,1,1,1,1
2209,Attack on Titan,Comedy,North America,134,22,47,44,16,1,Low,0,0,0,0
2210,Demon Slayer,Fantasy,Latin America,111,6,39,38,1,0,Low,1,1,0,0
2211,Spy x Family,Fantasy,Latin America,73,7,23,45,13,0,Low,1,1,1,1
2212,Chainsaw Man,Adventure,Europe,129,14,49,24,19,0,Low,1,0,0,0
2213,Chainsaw Man,Adventure,Asia,127,11,30,37,6,1,Low,0,0,0,0
2214,One Piece,Adventure,Europe,146,12,3,29,14,0,Low,1,1,1,0
2215,One Piece,Action,Europe,168,14,23,31,17,1,Low,1,0,0,0
2216,Jujutsu Kaisen,Action,Latin America,107,5,42,45,12,0,Low,0,0,0,0
2217,Solo Leveling,Fantasy,Europe,210,5,16,39,11,0,Low,1,1,1,0
2218,One Piece,Action,North America,118,20,39,12,1,1,Low,0,0,0,0
2219,Attack on Titan,Adventure,Europe,164,22,18,30,11,0,Low,1,1,0,0
2220,One Piece,Adventure,Europe,143,23,39,4,5,1,Low,0,0,0,0
2221,Jujutsu Kaisen,Action,Latin America,132,15,37,30,0,1,Low,1,1,0,0
2222,Chainsaw Man,Comedy,Europe,141,1,54,5,0,1,Low,1,0,0,0
2223,Jujutsu Kaisen,Fantasy,Asia,102,23,33,16,14,1,Low,0,0,0,0
2224,Chainsaw Man,Comedy,Latin America,124,9,46,27,15,1,Low,0,0,0,0
2225,Spy x Family,Fantasy,Europe,86,3,32,4,6,1,High,0,0,0,0
2226,Spy x Family,Comedy,North America,118,4,5,8,13,1,Low,1,1,1,0
2227,Chainsaw Man,Action,North America,121,16,59,8,18,0,Low,0,0,0,0
2228,Solo Leveling,Fantasy,Latin America,173,7,50,17,18,1,Low,1,0,0,0
2229,One Piece,Fantasy,Latin America,126,22,35,46,12,1,Low,0,0,0,0
2230,Attack on Titan,Fantasy,Europe,122,14,12,44,11,0,Low,0,0,0,0
2231,Attack on Titan,Adventure,Asia,148,16,46,3,0,1,Low,1,0,0,0
2232,Demon Slayer,Adventure,Europe,147,18,8,27,11,1,Low,0,0,0,0
2233,Chainsaw Man,Comedy,North America,116,16,34,34,3,1,Low,1,0,0,0
2234,Attack on Titan,Action,Asia,155,16,33,45,14,0,Low,1,1,0,0
2235,Solo Leveling,Adventure,Asia,132,2,15,21,15,1,Low,1,1,1,1
2236,Chainsaw Man,Fantasy,Asia,116,10,17,43,14,0,Low,1,1,1,1
2237,Solo Leveling,Adventure,Europe,120,7,17,24,7,1,Low,1,1,1,0
2238,Attack on Titan,Action,North America,177,15,37,44,18,0,Low,0,0,0,0
2239,Attack on Titan,Adventure,Latin America,121,9,49,41,14,0,Low,0,0,0,0
2240,Demon Slayer,Fantasy,Europe,150,7,42,29,17,0,Low,0,0,0,0
2241,Attack on Titan,Comedy,Latin America,88,16,31,39,10,1,High,1,1,0,0
2242,Chainsaw Man,Fantasy,Asia,184,3,6,6,8,1,Low,0,0,0,0
2243,Spy x Family,Action,Asia,116,17,22,14,0,0,Low,1,0,0,0
2244,Chainsaw Man,Comedy,Europe,156,23,22,14,8,0,Low,1,1,1,0
2245,Chainsaw Man,Adventure,North America,129,8,45,37,11,1,Low,1,1,0,0
2246,Demon Slayer,Adventure,Asia,155,2,17,24,1,1,Low,1,0,0,0
2247,Demon Slayer,Adventure,Latin America,157,20,6,13,10,1,Low,0,0,0,0
2248,Attack on Titan,Comedy,Latin America,134,3,41,1,13,0,Low,1,1,0,0
2249,Jujutsu Kaisen,Fantasy,Europe,65,8,39,12,1,1,High,1,0,0,0
2250,Jujutsu Kaisen,Comedy,Latin America,183,2,23,42,14,0,Low,0,0,0,0
2251,Demon Slayer,Comedy,North America,134,19,13,24,17,1,Low,0,0,0,0
2252,Attack on Titan,Action,Asia,154,17,49,37,13,0,Low,1,1,1,1
2253,Jujutsu Kaisen,Comedy,Latin America,167,5,4,20,11,1,Low,1,1,1,1
2254,Attack on Titan,Adventure,Latin America,121,20,45,6,9,1,Low,1,1,1,0
2255,Attack on Titan,Fantasy,Asia,160,17,53,12,13,1,Low,1,1,1,1
2256,Attack on Titan,Fantasy,Europe,110,10,56,21,14,1,Low,1,1,1,1
2257,One Piece,Fantasy,Latin America,155,9,21,3,4,1,Low,1,0,0,0
2258,Chainsaw Man,Adventure,Europe,140,22,57,27,1,0,Low,1,0,0,0
2259,Attack on Titan,Adventure,Europe,123,6,21,46,5,1,Low,0,0,0,0
2260,One Piece,Adventure,Latin America,141,11,9,36,11,1,Low,1,1,1,1
2261,Demon Slayer,Adventure,North America,97,2,25,17,1,1,Low,1,1,1,1
2262,Jujutsu Kaisen,Adventure,Europe,152,23,14,46,3,0,Low,1,0,0,0
2263,Chainsaw Man,Comedy,Latin America,156,12,37,15,6,1,Low,1,1,1,1
2264,Spy x Family,Adventure,Europe,153,12,40,39,15,1,Low,1,0,0,0
2265,Jujutsu Kaisen,Adventure,Asia,200,16,41,4,0,0,Low,1,1,1,1
2266,Chainsaw Man,Adventure,North America,136,22,54,17,0,1,Low,1,0,0,0
2267,Spy x Family,Adventure,North America,138,12,48,38,13,1,Low,1,0,0,0
2268,Jujutsu Kaisen,Fantasy,Asia,93,21,0,11,10,1,Low,1,1,1,1
2269,Chainsaw Man,Adventure,Asia,202,18,13,12,11,1,Low,0,0,0,0
2270,Jujutsu Kaisen,Comedy,Europe,80,13,35,47,10,0,High,1,1,0,0
2271,Jujutsu Kaisen,Comedy,Asia,149,15,30,32,5,1,Low,0,0,0,0
2272,Spy x Family,Comedy,North America,115,16,27,27,11,1,Low,1,1,0,0
2273,Jujutsu Kaisen,Action,Asia,142,4,33,44,11,0,Low,1,1,1,1
2274,Jujutsu Kaisen,Fantasy,Latin America,87,12,34,43,9,0,High,1,0,0,0
2275,Spy x Family,Adventure,Latin America,175,17,59,27,7,0,Low,1,1,1,0
2276,Demon Slayer,Action,Europe,101,1,38,40,19,0,Low,1,1,1,1
2277,Attack on Titan,Adventure,North America,186,22,22,44,18,1,Low,1,1,1,1
2278,Solo Leveling,Action,Latin America,102,18,45,29,6,0,Low,1,0,0,0
2279,One Piece,Action,Asia,179,22,43,9,13,0,Low,1,1,1,0
2280,Solo Leveling,Comedy,Latin America,106,16,18,43,3,1,Low,0,0,0,0
2281,Solo Leveling,Comedy,Latin America,115,1,17,3,0,1,Low,0,0,0,0
2282,Chainsaw Man,Action,Europe,139,10,14,39,7,0,Low,1,0,0,0
2283,Attack on Titan,Comedy,Asia,106,19,0,29,4,0,Low,1,0,0,0
2284,Chainsaw Man,Action,Asia,104,16,24,21,7,0,Low,0,0,0,0
2285,Attack on Titan,Fantasy,Asia,106,14,25,35,7,1,Low,0,0,0,0
2286,Spy x Family,Comedy,Europe,152,2,34,10,6,0,Low,0,0,0,0
2287,Spy x Family,Comedy,Asia,139,6,56,23,18,1,Low,1,1,1,1
2288,Attack on Titan,Comedy,Asia,142,22,14,39,3,0,Low,0,0,0,0
2289,Jujutsu Kaisen,Fantasy,Latin America,127,23,3,25,19,0,Low,1,1,0,0
2290,Demon Slayer,Action,Latin America,161,5,14,24,5,1,Low,0,0,0,0
2291,Jujutsu Kaisen,Adventure,Asia,182,12,41,20,11,0,Low,1,1,1,1
2292,Demon Slayer,Comedy,North America,163,4,37,15,17,0,Low,0,0,0,0
2293,Chainsaw Man,Action,North America,131,22,44,21,11,0,Low,0,0,0,0
2294,Demon Slayer,Fantasy,Asia,91,4,38,42,17,0,High,1,1,1,1
2295,Chainsaw Man,Adventure,North America,60,5,57,12,2,1,High,0,0,0,0
2296,Spy x Family,Comedy,Europe,137,7,53,18,9,0,Low,0,0,0,0
2297,Solo Leveling,Fantasy,Latin America,60,6,0,23,6,1,Low,0,0,0,0
2298,Spy x Family,Fantasy,Europe,132,13,21,41,2,1,Low,0,0,0,0
2299,Spy x Family,Adventure,Latin America,196,4,10,29,18,1,Low,0,0,0,0
2300,Solo Leveling,Action,North America,93,13,45,41,12,0,High,0,0,0,0
2301,Demon Slayer,Comedy,North America,88,4,37,36,3,1,High,1,0,0,0
2302,Demon Slayer,Comedy,Asia,165,10,36,5,9,0,Low,1,1,1,1
2303,Chainsaw Man,Action,North America,27,20,50,39,5,0,High,1,1,1,0
2304,Jujutsu Kaisen,Action,North America,155,1,25,26,0,0,Low,0,0,0,0
2305,Chainsaw Man,Action,Asia,198,21,50,39,5,1,Low,1,0,0,0
2306,Jujutsu Kaisen,Adventure,Asia,105,8,26,11,7,0,Low,1,1,0,0
2307,Spy x Family,Adventure,Latin America,98,7,57,42,14,1,High,0,0,0,0
2308,Solo Leveling,Comedy,North America,163,5,12,11,7,0,Low,1,1,1,1
2309,Spy x Family,Adventure,Latin America,93,3,6,18,5,1,Low,0,0,0,0
2310,Attack on Titan,Fantasy,Latin America,172,15,7,12,18,1,Low,0,0,0,0
2311,Demon Slayer,Comedy,Europe,96,17,45,16,13,1,High,1,1,1,1
2312,Jujutsu Kaisen,Adventure,North America,210,23,50,27,1,1,Low,1,1,1,1
2313,Chainsaw Man,Action,North America,166,13,50,36,6,1,Low,1,1,1,1
2314,Solo Leveling,Fantasy,Europe,141,15,22,17,7,1,Low,1,1,1,1
2315,Jujutsu Kaisen,Action,Latin America,208,19,25,21,9,0,Low,1,0,0,0
2316,Chainsaw Man,Comedy,North America,181,20,43,37,12,1,Low,0,0,0,0
2317,Demon Slayer,Action,Latin America,154,14,54,31,19,1,Low,0,0,0,0
2318,Spy x Family,Adventure,Europe,65,21,26,45,0,0,Low,1,1,0,0
2319,Demon Slayer,Adventure,Asia,111,13,8,35,8,1,Low,1,1,0,0
2320,One Piece,Comedy,Latin America,183,12,45,27,9,0,Low,1,1,1,1
2321,Attack on Titan,Action,North America,87,23,37,23,19,1,High,1,0,0,0
2322,One Piece,Comedy,Asia,109,9,46,32,1,0,Low,1,1,1,0
2323,Solo Leveling,Action,Latin America,99,3,12,17,19,0,Low,1,1,0,0
2324,Jujutsu Kaisen,Fantasy,Latin America,156,11,6,11,10,0,Low,0,0,0,0
2325,Solo Leveling,Adventure,Asia,178,10,10,1,4,1,Low,1,0,0,0
2326,Spy x Family,Comedy,Asia,178,1,9,28,17,0,Low,1,0,0,0
2327,Chainsaw Man,Fantasy,Asia,105,17,32,18,6,1,Low,1,0,0,0
2328,Demon Slayer,Fantasy,North America,155,13,38,41,2,1,Low,0,0,0,0
2329,One Piece,Comedy,North America,104,14,49,20,15,1,Low,1,0,0,0
2330,One Piece,Comedy,Latin America,131,1,54,7,14,0,Low,0,0,0,0
2331,Spy x Family,Fantasy,Latin America,160,2,2,37,7,0,Low,0,0,0,0
2332,One Piece,Action,Europe,182,2,40,16,19,1,Low,0,0,0,0
2333,Spy x Family,Fantasy,North America,54,7,28,39,4,0,Low,1,1,1,0
2334,Solo Leveling,Comedy,Latin America,143,9,36,45,2,1,Low,1,1,1,1
2335,Demon Slayer,Fantasy,Asia,196,4,54,45,4,1,Low,0,0,0,0
2336,Jujutsu Kaisen,Action,Asia,149,2,55,47,8,0,Low,1,0,0,0
2337,Chainsaw Man,Adventure,North America,143,19,44,23,15,1,Low,1,0,0,0
2338,Jujutsu Kaisen,Adventure,Asia,117,5,15,32,13,1,Low,1,1,1,0
2339,Solo Leveling,Fantasy,Europe,195,9,15,17,17,1,Low,0,0,0,0
2340,Chainsaw Man,Action,Latin America,119,13,43,19,6,1,Low,1,1,0,0
2341,One Piece,Adventure,Latin America,135,12,49,42,14,1,Low,1,1,1,1
2342,Attack on Titan,Fantasy,Latin America,121,19,42,34,7,0,Low,0,0,0,0
2343,Solo Leveling,Fantasy,North America,144,9,48,14,2,1,Low,0,0,0,0
2344,Solo Leveling,Action,Asia,197,10,6,3,10,1,Low,1,1,1,0
2345,Demon Slayer,Comedy,Europe,103,19,14,39,19,1,Low,1,1,1,1
2346,Jujutsu Kaisen,Fantasy,North America,144,10,37,25,17,1,Low,1,1,1,1
2347,Solo Leveling,Comedy,Latin America,155,12,5,11,14,1,Low,1,1,0,0
2348,Solo Leveling,Comedy,Europe,107,14,17,15,9,0,Low,1,1,1,1
2349,One Piece,Adventure,Latin America,137,8,18,19,2,0,Low,1,1,0,0
2350,One Piece,Comedy,Latin America,214,16,51,43,14,1,Low,0,0,0,0
2351,Chainsaw Man,Action,North America,69,17,50,15,5,1,High,1,1,1,1
2352,Spy x Family,Adventure,Latin America,123,20,1,15,10,1,Low,1,0,0,0
2353,Spy x Family,Adventure,Europe,150,4,2,38,10,0,Low,1,1,0,0
2354,Attack on Titan,Adventure,Latin America,124,6,45,15,18,1,Low,1,1,1,0
2355,Spy x Family,Fantasy,Asia,255,12,53,9,2,0,Low,1,0,0,0
2356,Demon Slayer,Fantasy,Latin America,161,18,24,5,12,0,Low,0,0,0,0
2357,Attack on Titan,Comedy,North America,98,7,35,19,7,1,High,1,1,1,0
2358,Chainsaw Man,Adventure,Europe,46,5,53,24,10,1,High,0,0,0,0
2359,One Piece,Adventure,North America,153,10,48,29,10,0,Low,1,0,0,0
2360,Spy x Family,Action,Asia,109,6,27,5,12,1,Low,0,0,0,0
2361,Jujutsu Kaisen,Comedy,Latin America,191,14,37,22,2,1,Low,0,0,0,0
2362,One Piece,Action,North America,129,6,27,13,5,1,Low,1,1,1,0
2363,Demon Slayer,Comedy,North America,117,14,31,47,9,1,Low,0,0,0,0
2364,One Piece,Comedy,North America,116,12,50,46,18,0,Low,1,1,0,0
2365,Demon Slayer,Fantasy,North America,179,22,40,29,11,1,Low,1,1,1,1
2366,Demon Slayer,Fantasy,Asia,156,12,35,16,13,1,Low,0,0,0,0
2367,Demon Slayer,Action,Asia,210,8,38,36,10,1,Low,0,0,0,0
2368,Chainsaw Man,Comedy,Latin America,131,10,35,17,9,1,Low,1,1,1,1
2369,Demon Slayer,Adventure,Latin America,174,16,42,20,2,1,Low,0,0,0,0
2370,Demon Slayer,Fantasy,Europe,175,20,53,14,12,1,Low,1,1,1,0
2371,Jujutsu Kaisen,Adventure,Asia,166,8,22,6,17,1,Low,1,1,0,0
2372,Attack on Titan,Action,North America,119,9,1,22,12,1,Low,1,1,1,0
2373,Solo Leveling,Fantasy,North America,158,13,9,40,13,1,Low,1,0,0,0
2374,Attack on Titan,Fantasy,Europe,136,20,5,9,13,1,Low,1,1,0,0
2375,Demon Slayer,Comedy,North America,135,17,7,32,6,1,Low,1,0,0,0
2376,Jujutsu Kaisen,Action,Europe,107,19,14,24,11,1,Low,0,0,0,0
2377,One Piece,Comedy,Latin America,55,17,44,33,3,1,High,0,0,0,0
2378,Jujutsu Kaisen,Fantasy,Asia,189,7,28,13,15,0,Low,1,1,1,1
2379,Demon Slayer,Action,Europe,157,1,27,35,18,1,Low,1,1,1,1
2380,Jujutsu Kaisen,Fantasy,North America,86,20,21,6,9,1,Low,1,0,0,0
2381,Spy x Family,Action,Europe,168,14,33,40,15,0,Low,1,1,1,1
2382,Jujutsu Kaisen,Fantasy,Latin America,190,17,19,30,4,1,Low,1,0,0,0
2383,Demon Slayer,Adventure,North America,171,13,32,38,15,1,Low,1,1,1,0
2384,Chainsaw Man,Adventure,Latin America,104,2,14,16,0,0,Low,1,1,1,1
2385,Spy x Family,Comedy,Latin America,110,14,6,1,4,1,Low,0,0,0,0
2386,Jujutsu Kaisen,Adventure,Europe,118,1,23,42,12,1,Low,1,1,0,0
2387,Solo Leveling,Fantasy,Latin America,174,5,25,18,12,1,Low,1,0,0,0
2388,Solo Leveling,Fantasy,North America,159,7,49,22,2,0,Low,1,1,1,1
2389,Jujutsu Kaisen,Adventure,Latin America,251,19,9,26,16,0,Low,1,1,1,1
2390,Chainsaw Man,Comedy,Latin America,74,14,14,14,18,0,Low,1,1,0,0
2391,One Piece,Adventure,Europe,137,14,36,37,4,0,Low,1,1,1,1
2392,Demon Slayer,Action,Latin America,62,15,58,14,4,0,High,0,0,0,0
2393,Solo Leveling,Action,Asia,163,5,23,26,14,1,Low,1,1,1,1
2394,One Piece,Action,Europe,182,5,10,36,9,1,Low,0,0,0,0
2395,Jujutsu Kaisen,Adventure,Europe,197,21,39,23,11,1,Low,1,1,1,1
2396,One Piece,Adventure,North America,147,2,20,2,10,0,Low,0,0,0,0
2397,Spy x Family,Adventure,North America,63,18,39,39,0,1,High,0,0,0,0
2398,Attack on Titan,Action,North America,137,9,37,7,2,0,Low,0,0,0,0
2399,Solo Leveling,Comedy,North America,157,10,14,39,3,1,Low,1,1,1,0
2400,Jujutsu Kaisen,Fantasy,Asia,99,18,14,45,18,1,Low,1,0,0,0
2401,Demon Slayer,Adventure,Europe,129,4,36,22,19,1,Low,0,0,0,0
2402,Chainsaw Man,Comedy,Latin America,88,8,44,28,2,0,High,0,0,0,0
2403,Spy x Family,Fantasy,North America,115,18,13,38,17,1,Low,1,1,1,0
2404,Jujutsu Kaisen,Fantasy,North America,176,20,42,20,2,1,Low,0,0,0,0
2405,Demon Slayer,Fantasy,North America,167,17,51,18,6,1,Low,1,1,1,1
2406,Chainsaw Man,Comedy,Latin America,84,16,20,24,0,1,Low,1,0,0,0
2407,Chainsaw Man,Comedy,North America,111,18,43,33,18,1,Low,1,1,0,0
2408,Jujutsu Kaisen,Action,Latin America,142,7,19,45,17,0,Low,0,0,0,0
2409,Spy x Family,Comedy,Europe,149,1,32,26,1,1,Low,1,0,0,0
2410,One Piece,Comedy,Europe,113,1,2,19,11,0,Low,1,1,1,1
2411,One Piece,Comedy,Europe,159,18,39,42,16,0,Low,1,1,1,0
2412,Chainsaw Man,Fantasy,Asia,138,4,22,13,2,0,Low,0,0,0,0
2413,One Piece,Adventure,Latin America,36,23,43,10,11,1,High,1,1,0,0
2414,Attack on Titan,Action,North America,117,20,46,14,11,0,Low,0,0,0,0
2415,Chainsaw Man,Adventure,North America,115,21,22,9,5,1,Low,1,1,0,0
2416,Chainsaw Man,Adventure,North America,167,20,26,11,9,1,Low,1,1,0,0
2417,Demon Slayer,Comedy,North America,167,4,34,3,5,1,Low,1,1,0,0
2418,One Piece,Action,Asia,73,6,24,40,13,1,Low,0,0,0,0
2419,Spy x Family,Adventure,North America,157,3,31,12,1,1,Low,0,0,0,0
2420,Chainsaw Man,Adventure,Asia,137,6,21,35,10,0,Low,1,1,1,1
2421,Spy x Family,Action,Latin America,145,13,7,39,14,0,Low,0,0,0,0
2422,Attack on Titan,Comedy,Europe,115,23,55,46,7,1,Low,0,0,0,0
2423,Demon Slayer,Adventure,North America,137,7,50,39,12,1,Low,1,1,0,0
2424,Jujutsu Kaisen,Fantasy,Europe,186,4,51,32,18,0,Low,1,1,1,1
2425,Spy x Family,Adventure,Latin America,144,1,37,39,9,1,Low,0,0,0,0
2426,Chainsaw Man,Fantasy,Latin America,138,6,17,14,8,1,Low,1,1,1,0
2427,Attack on Titan,Comedy,North America,120,5,27,44,17,1,Low,0,0,0,0
2428,Solo Leveling,Adventure,Latin America,182,13,27,1,6,1,Low,1,1,1,0
2429,Attack on Titan,Action,Europe,88,19,10,27,2,1,Low,0,0,0,0
2430,Attack on Titan,Action,North America,107,4,11,37,11,1,Low,1,1,1,0
2431,Demon Slayer,Adventure,Asia,86,6,54,43,14,1,High,1,1,1,1
2432,Jujutsu Kaisen,Comedy,North America,148,13,1,1,12,1,Low,1,1,0,0
2433,Solo Leveling,Comedy,Europe,187,5,58,45,5,0,Low,1,0,0,0
2434,One Piece,Action,North America,126,13,36,29,7,1,Low,0,0,0,0
2435,One Piece,Adventure,North America,97,10,59,24,13,1,High,1,0,0,0
2436,Spy x Family,Comedy,Europe,205,3,3,17,2,1,Low,1,1,1,1
2437,Attack on Titan,Action,North America,158,23,40,35,15,0,Low,1,0,0,0
2438,Demon Slayer,Fantasy,North America,151,13,44,31,17,0,Low,0,0,0,0
2439,Demon Slayer,Adventure,Europe,132,12,44,42,16,0,Low,1,1,0,0
2440,One Piece,Fantasy,Latin America,166,4,46,32,17,0,Low,0,0,0,0
2441,Spy x Family,Fantasy,Europe,150,10,33,19,9,1,Low,1,1,1,1
2442,Spy x Family,Comedy,North America,120,3,22,31,16,1,Low,1,0,0,0
2443,Spy x Family,Comedy,Asia,127,17,12,39,15,0,Low,1,0,0,0
2444,Solo Leveling,Comedy,Asia,99,9,6,20,1,1,Low,1,1,0,0
2445,Jujutsu Kaisen,Adventure,Europe,94,1,31,28,19,0,High,1,1,0,0
2446,Solo Leveling,Fantasy,Asia,128,18,22,3,3,1,Low,0,0,0,0
2447,Chainsaw Man,Adventure,North America,186,9,48,32,10,1,Low,0,0,0,0
2448,Chainsaw Man,Comedy,North America,98,21,7,22,6,1,Low,0,0,0,0
2449,Jujutsu Kaisen,Fantasy,Europe,173,20,49,44,16,0,Low,0,0,0,0
2450,One Piece,Adventure,North America,108,9,46,42,18,1,Low,0,0,0,0
2451,Jujutsu Kaisen,Adventure,Latin America,68,2,46,44,5,0,High,0,0,0,0
2452,Demon Slayer,Action,North America,161,19,36,15,9,0,Low,1,1,1,0
2453,Chainsaw Man,Adventure,Europe,205,16,33,38,3,0,Low,1,1,0,0
2454,Attack on Titan,Comedy,Latin America,105,3,47,19,0,1,Low,0,0,0,0
2455,Attack on Titan,Adventure,Latin America,77,16,28,31,6,0,Low,1,1,1,0
2456,One Piece,Fantasy,Asia,158,21,36,26,15,1,Low,0,0,0,0
2457,Demon Slayer,Adventure,North America,103,13,22,5,16,1,Low,1,1,0,0
2458,Solo Leveling,Action,Europe,161,3,37,20,4,0,Low,1,1,1,0
2459,Demon Slayer,Fantasy,Asia,186,10,28,2,9,0,Low,1,0,0,0
2460,Attack on Titan,Fantasy,Asia,153,22,43,21,6,1,Low,1,1,0,0
2461,Attack on Titan,Action,North America,172,18,4,36,12,1,Low,1,1,0,0
2462,Chainsaw Man,Comedy,North America,172,6,51,28,6,1,Low,1,1,1,0
2463,Demon Slayer,Fantasy,Europe,179,6,39,20,14,1,Low,1,1,1,1
2464,Demon Slayer,Comedy,Asia,141,18,10,37,16,1,Low,1,1,1,0
2465,Attack on Titan,Fantasy,Europe,171,6,13,39,2,0,Low,1,1,0,0
2466,Solo Leveling,Fantasy,Asia,146,6,55,36,4,1,Low,0,0,0,0
2467,One Piece,Comedy,Asia,155,22,48,11,9,1,Low,1,1,0,0
2468,Spy x Family,Fantasy,Asia,262,13,41,3,4,1,Low,0,0,0,0
2469,One Piece,Comedy,North America,149,14,1,37,6,1,Low,1,1,1,1
2470,Demon Slayer,Action,Asia,80,21,34,20,6,1,High,1,1,1,0
2471,One Piece,Comedy,Asia,132,7,44,32,13,1,Low,0,0,0,0
2472,Attack on Titan,Action,Asia,127,13,48,47,14,1,Low,1,0,0,0
2473,Attack on Titan,Fantasy,Latin America,129,15,58,25,4,1,Low,1,1,0,0
2474,Demon Slayer,Comedy,North America,178,12,34,21,4,0,Low,1,1,1,0
2475,Demon Slayer,Fantasy,Latin America,185,21,41,16,3,0,Low,1,1,1,0
2476,Spy x Family,Comedy,North America,135,1,27,42,19,0,Low,1,1,1,0
2477,Spy x Family,Action,Europe,84,3,7,1,8,1,Low,0,0,0,0
2478,Chainsaw Man,Action,Latin America,143,18,31,23,11,1,Low,1,0,0,0
2479,Demon Slayer,Comedy,Europe,118,22,3,43,15,1,Low,0,0,0,0
2480,Solo Leveling,Action,Asia,148,8,44,24,7,1,Low,1,1,0,0
2481,One Piece,Fantasy,Europe,135,2,6,47,8,1,Low,0,0,0,0
2482,Demon Slayer,Fantasy,Europe,188,4,38,25,11,0,Low,1,0,0,0
2483,Jujutsu Kaisen,Adventure,Europe,150,18,47,7,19,1,Low,1,1,0,0
2484,Chainsaw Man,Action,Europe,118,13,26,38,6,1,Low,0,0,0,0
2485,Jujutsu Kaisen,Fantasy,North America,84,15,36,47,3,0,High,1,1,1,1
2486,Attack on Titan,Comedy,Latin America,138,2,59,47,2,1,Low,1,1,0,0
2487,Spy x Family,Action,North America,138,10,16,39,0,0,Low,1,1,1,1
2488,One Piece,Fantasy,North America,129,2,9,35,6,1,Low,1,1,0,0
2489,Demon Slayer,Action,North America,171,21,3,14,8,0,Low,1,1,0,0
2490,Jujutsu Kaisen,Comedy,Europe,84,12,22,9,1,0,Low,1,1,1,1
2491,One Piece,Fantasy,North America,109,5,13,3,6,1,Low,0,0,0,0
2492,Attack on Titan,Adventure,Latin America,142,12,4,38,9,1,Low,0,0,0,0
2493,Spy x Family,Adventure,North America,117,23,1,20,1,1,Low,1,1,1,1
2494,Solo Leveling,Action,Asia,125,1,45,41,12,1,Low,1,1,0,0
2495,Chainsaw Man,Comedy,Europe,137,2,23,33,2,1,Low,1,1,0,0
2496,One Piece,Fantasy,Asia,167,16,17,41,12,0,Low,1,0,0,0
2497,One Piece,Comedy,Latin America,135,22,26,44,9,0,Low,1,0,0,0
2498,Solo Leveling,Fantasy,Latin America,61,2,23,32,11,1,Low,1,1,1,1
2499,One Piece,Action,Latin America,115,16,28,36,2,1,Low,1,0,0,0
2500,Attack on Titan,Fantasy,Latin America,159,20,10,26,19,1,Low,1,1,1,1
2501,Attack on Titan,Comedy,North America,170,16,47,5,5,0,Low,1,1,1,0
2502,Solo Leveling,Comedy,Europe,172,6,17,30,2,0,Low,1,1,0,0
2503,Chainsaw Man,Action,Latin America,184,13,58,17,1,1,Low,1,0,0,0
2504,Demon Slayer,Comedy,Asia,144,12,47,6,13,0,Low,1,0,0,0
2505,Jujutsu Kaisen,Fantasy,Latin America,150,23,52,15,14,0,Low,0,0,0,0
2506,Demon Slayer,Action,Europe,99,10,3,1,17,1,Low,0,0,0,0
2507,One Piece,Fantasy,Asia,53,5,32,13,18,1,High,1,1,1,1
2508,Jujutsu Kaisen,Comedy,Asia,83,8,13,34,9,0,Low,1,1,1,1
2509,Solo Leveling,Action,Asia,111,6,43,30,19,0,Low,1,1,0,0
2510,Solo Leveling,Fantasy,North America,85,5,55,19,16,1,High,1,1,1,1
2511,Chainsaw Man,Comedy,Latin America,128,20,41,2,16,1,Low,0,0,0,0
2512,Jujutsu Kaisen,Comedy,North America,121,22,31,44,18,1,Low,1,1,1,1
2513,Attack on Titan,Adventure,Asia,177,6,59,12,3,1,Low,1,0,0,0
2514,Jujutsu Kaisen,Comedy,North America,101,22,50,40,10,1,Low,1,0,0,0
2515,One Piece,Fantasy,North America,145,17,3,44,16,1,Low,1,1,1,1
2516,Attack on Titan,Action,North America,123,6,19,24,9,1,Low,1,1,1,1
2517,Spy x Family,Adventure,Latin America,99,17,20,11,16,1,Low,0,0,0,0
2518,Spy x Family,Comedy,Asia,110,5,2,2,11,0,Low,1,0,0,0
2519,Spy x Family,Comedy,Asia,57,23,24,1,9,1,Low,1,1,1,1
2520,Solo Leveling,Comedy,Latin America,169,17,3,28,9,1,Low,1,0,0,0
2521,Jujutsu Kaisen,Fantasy,North America,196,17,57,4,5,1,Low,1,1,0,0
2522,Spy x Family,Adventure,North America,129,13,46,41,16,1,Low,0,0,0,0
2523,Demon Slayer,Fantasy,Europe,141,22,10,30,18,0,Low,0,0,0,0
2524,Chainsaw Man,Adventure,Europe,128,7,15,7,1,1,Low,1,1,1,1
2525,Demon Slayer,Action,Europe,107,22,58,22,3,1,Low,1,1,0,0
2526,Spy x Family,Fantasy,Latin America,168,21,35,26,17,1,Low,0,0,0,0
